,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
220,Heemskerk,German,Hamburger SV,11-02-83,"5'09""",Rafael van der  Vaart,,23,M,Ajax,23,11  00,2005
221,Mogeiro,German,Hamburger SV,19-07-73,5'10'',Ailton,,24,F,Beşiktaş,24,11  09,2005
222,Hamburg,German,Hamburger SV,22-09-78,"5'10""",Volker Schmidt,,26,D,None,26,11  09,2005
223,Hamburg,German,Hamburger SV,05-05-84,5'09'',Alexander Laas,,27,M,None,27,10  08,2005
224,Amsterdam,German,Hamburger SV,30-11-84,"5'09""",Nigel de Jong,,28,M,Ajax,28,11 05,2005
225,Accra,German,Hamburger SV,12-11-84,"5'09""",Charles Takyi,,31,M,Schalke (A),31,11  05,2005
226,Shizuoka,German,Hamburger SV,04-06-79,5'11'',Naohiro  Takahara,,32,F,Júbilo Iwata,32,11  05,2005
227,Rio de Janeiro,German,Hamburger SV,19-01-85,"5'09""",Benny Feilhaber,,33,M,UCLA,33,10  10,2005
228,Oberhausen,German,Hamburger SV,07-11-83,"6'00""",Boris  Leschinski,,35,D,None,35,11  09,2005
229,Bad Oldesloe,German,Hamburger SV,28-08-87,"5'11""",Rouwen Hennings,,37,M,None,37,12  08,2005
230,Jena,German,Hannover 96,24-08-77,6'01'',Robert Enke,,1,G,Tenerife,1,12  04,2005
231,Salto,German,Hannover 96,31-07-80,6'02'',Vinicius  Bergantin,,2,D,Gama,2,12  08,2005
232,Wielun,German,Hannover 96,14-11-72,6'01'',Dariusz  Zuraw,,3,D,Zaglebie  Lubin,3,12  06,2005
233,Copenhagen,German,Hannover 96,04-03-85,"6'01""",Jonas Troest,,4,D,Silkeborg,4,12 13,2005
234,Katowice,German,Hannover 96,01-07-78,6'05'',Christophe  Dabrowski,,5,M,Arminia  Bielefeld,5,12  08,2005
235,Rockford,German,Hannover 96,19-02-79,5'07'',Steven  Cherundolo,,6,D,Univ  of Portland,6,10  12,2005
236,Gelsenkirchen,German,Hannover 96,01-07-85,6'03'',Michael Delura,,7,F,Schalke,7,13  08,2005
237,Tirana,German,Hannover 96,18-11-75,5'08'',Altin  Lala,,8,M,Borussia  Fulda,8,10  01,2005
238,Copenhagen,German,Hannover 96,11-03-73,5'11'',Thomas  Christiansen,,9,F,Bochum,9,11  09,2005
239,São João Madeira,German,Hannover 96,11-01-79,5'10'',Ricardo  Sousa,,10,M,Boavista,10,11  09,2005
240,Frankfurt an  der Oder,German,Hannover 96,04-04-74,5'10'',Daniel  Stendel,,11,F,FC Gütersloh,11,12  04,2005
241,Nurtinger,German,Hannover 96,23-01-75,6'01'',Thomas  Brdaric,,13,F,Wolfsburg,13,12  04,2005
242,Darmstadt,German,Hannover 96,02-01-81,6'00'',Hanno  Balitsch,,14,M,Mainz,14,11  09,2005
243,Tehran,German,Hannover 96,21-07-76,5'10'',Vahid  Hashemian,,16,F,Bayern  Munich,16,11  07,2005
244,Hannover,German,Hannover 96,07-06-88,5'10'',Ferhat Bıkmaz,,17,M,None,17,12 01,2005
245,Hilden,German,Hannover 96,27-10-69,6'01'',Michael  Tarnat,,18,M,Manchester  C,18,12  08,2005
246,Sofia,German,Hannover 96,29-03-84,"5'09""",Chavdar  Yankov,,23,M,Slavia  Sofia,23,11  07,2005
247,Benesov,German,Hannover 96,27-05-76,6'00'',Jiri  Stajner,,24,F,Slovan  Liberec,24,12  13,2005
248,Sydney,German,Hannover 96,28-10-73,6'05'',Frank Juric,,25,G,Bayer  Leverkusen,25,14  13,2005
249,Sulingen,German,Hannover 96,07-04-86,"6'00""",Jan Rosenthal,,26,M,None,26,12  00,2005
250,Radebeul,German,Hannover 96,29-06-79,5'11'',Silvio  Schröter,,27,M,Energie Cottbus,27,11  03,2005
251,Gronau,German,Hannover 96,15-04-86,"5'08""",Hendrik Hahne,,28,M,None,28,10  03,2005
252,Hannover,German,Hannover 96,29-09-84,6'05'',Per  Mertesacker,,29,D,None,29,13  05,2005
253,Husum,German,Hannover 96,29-09-87,"6'02""",Morten Jensen,,30,G,None,30,14  02,2005
254,Wettbergen,German,Hannover 96,13-02-85,"6'01""",Fabian  Montabell,,31,F,None,31,13  01,2005
255,Hildesheim,German,Hannover 96,20-02-85,"6'01""",Moritz  Marheineke,,32,D,None,32,12  11,2005
256,Hannover,German,Hannover 96,02-01-87,"5'09""",Sören Halfar,,35,D,None,35,11  05,2005
257,Neustadt am  Rübenberge,German,Hannover 96,13-04-85,"5'10""",Johannes  Dietwald,,36,M,None,36,11  03,2005
258,Römstedt,German,Hannover 96,22-09-65,"6'01""",Jörg  Sievers,,41,G,Wolfsburg,41,12  04,2005
259,,German,Hannover 96,17-02-84,"5'10""",Markus Weck,,42,M,TSV Pattensen,42,11  09,2005
260,Munich,German,Hertha Berlin,16-11-78,6'03'',Gerhard Tremmel,,1,G,Hannover 96,1,13  08,2005
261,Bad  Oeynhausen,German,Hertha Berlin,29-05-79,6'01'',Arne  Friedrich,,3,D,Arminia  Bielefeld,3,12  00,2005
262,Utrecht,German,Hertha Berlin,29-11-73,6'01'',Dick van  Burik,,4,D,FC Utrecht,4,13  08,2005
263,Berlin,German,Hertha Berlin,15-10-71,5'10'',Niko Kovac,,5,M,Bayern  Munich,5,11  05,2005
264,Rio  de Janeiro,German,Hertha Berlin,28-02-77,"5'11""",Gilberto,,6,D,São Caetano,6,12  04,2005
265,Bochum,German,Hertha Berlin,24-12-78,5'06'',Yildiray  Bastürk,,7,M,Bayer  Leverkusen,7,10  03,2005
266,Pecs,German,Hertha Berlin,16-03-76,5'10'',Pal Dardai,,8,M,BVSC Budapest,8,12  01,2005
267,Belgrade,German,Hertha Berlin,15-09-78,"6'00""",Marko  Pantelić,,9,F,Crvena  Zvezda,9,12  08,2005
268,Campina Grande,German,Hertha Berlin,17-05-75,5'09'',Marcelinho,,10,F,Grêmio,10,11  00,2005
269,Rotterdam,German,Hertha Berlin,03-08-78,5'07'',Ellery Cairo,,11,F,Freiburg,11,11  00,2005
270,Berlin,German,Hertha Berlin,27-03-75,5'11'',Christian  Fiedler,,12,G,Lichtenrader  BC,12,12  00,2005
271,Canberra,German,Hertha Berlin,18-02-78,6'05'',Josip Simunic,,14,D,Hamburg,14,14  00,2005
272,Tehran,German,Hertha Berlin,05-07-86,"5'11""",Ashkan Dejagah,,16,F,None,16,11  09,2005
273,Braunschweig,German,Hertha Berlin,11-07-82,6'04'',Alexander  Madlung,,17,M,Eintracht  Braunschweig,17,13  03,2005
274,Berlin,German,Hertha Berlin,14-09-73,6'00'',Andreas  Schmidt,,19,M,SC  Siemensstadt,19,11  05,2005
275,Berlin,German,Hertha Berlin,09-02-75,5'10'',"Andreas  ""Zecke"" Neuendorf",,20,M,Bayer  Leverkusen,20,11  05,2005
276,Enugo,German,Hertha Berlin,02-03-87,"6'00""",Solomon  Okoronkwo,,21,F,Garbros  International,21,11  05,2005
277,Berlin,German,Hertha Berlin,11-06-80,6'00'',Oliver  Schröder,,22,M,None,22,12  13,2005
278,Trinec,German,Hertha Berlin,01-11-83,6'01'',Václav Sverkos,,25,F,B  Mönchengladbach,25,11  05,2005
279,Berlin,German,Hertha Berlin,06-03-87,"6'00""",Kevin-Prince  Boateng,,27,M,None,27,11  09,2005
280,Berlin,German,Hertha Berlin,18-04-83,5'10'',Sofian Chahed,,28,D,None,28,11  07,2005
281,Berlin,German,Hertha Berlin,29-10-83,6'01'',Malik Fathi,,29,D,None,29,13  03,2005
282,Berlin,German,Hertha Berlin,01-06-81,6'00'',Thorben Marx,,32,M,Hertha  Zehlendorf,32,12  06,2005
283,Farum,German,Hertha Berlin,23-05-83,6'05'',Kevin  Stuhr-Ellegaard,,33,G,Manchester  C,33,14 00,2005
284,Sepak,German,Hertha Berlin,08-10-84,"5'11""",Sejad Salihovic,,34,F,None,34,12  11,2005
285,Créteil,German,Hertha Berlin,28-03-84,"6'05""",Christopher  Veijani Samba,,35,M,Sedan,35,13  03,2005
286,Berlin,German,Hertha Berlin,26-02-86,"5'11""",Pascal Bieler,,36,D,None,36,11  05,2005
287,Berlin,German,Hertha Berlin,28-02-84,"6'00""",Christian  Müller,,37,M,None,37,10  10,2005
288,Vienna,German,1.FC Kaiserslautern,24-08-77,"6'04""",Jürgen Macho,,1,G,Rapid Vienna,1,13 12,2005
289,Kinshasa,German,1.FC Kaiserslautern,25-08-75,6'00'',Hervé Nzelo  Lembi,,2,D,Club Brügge,2,12  00,2005
290,Nice,German,1.FC Kaiserslautern,28-07-81,"6'01""",Mathieu Béda,,3,D,Standard Liège,3,12 12,2005
291,Ulm,German,1.FC Kaiserslautern,30-11-77,6'01'',Timo Wenzel,,4,D,Stuttgart,4,12  13,2005
292,Meerane,German,1.FC Kaiserslautern,22-07-77,6'00'',Ingo Hertzsch,,5,D,Bayer  Leverkusen,5,12  08,2005
293,Alba,German,1.FC Kaiserslautern,17-11-76,5'08'',Ervin Skela,,7,M,Alemannia  Aachen,7,10  10,2005
294,Wismar,German,1.FC Kaiserslautern,28-08-74,"6'04""",Carsten Jancker,,9,F,Udinese,9,14  09,2005
295,Emden,German,1.FC Kaiserslautern,26-04-79,6'00'',Ferydoon Zandi,,10,M,Lübeck,10,12  08,2005
296,Wohlen,German,1.FC Kaiserslautern,02-03-70,5'11'',Ciriaco Sforza,,13,M,Bayern Munich,13,12  00,2005
297,Zagreb,German,1.FC Kaiserslautern,06-01-80,"5'10""",Mihael Mikic,,14,M,Dinamo Zagreb,14,10  10,2005
298,Toledo,German,1.FC Kaiserslautern,13-05-76,6'01'',Marcello José  Pletsch,,15,D,B  Mönchengladbach,15,13  05,2005
299,Siegburg,German,1.FC Kaiserslautern,17-05-83,"5'11""",Axel  Bellinghausen,,16,M,Fortuna  Düsseldorf,16,12  00,2005
300,Erlenbach,German,1.FC Kaiserslautern,11-10-76,6'00'',Jochen Seitz,,17,M,Schalke,17,12  00,2005
301,Dimbokro,German,1.FC Kaiserslautern,17-12-82,"6'02""",Boubacar Sanogo,,18,F,Al Ain,18,12  13,2005
302,Gelsenkirchen,German,1.FC Kaiserslautern,08-12-82,6'01'',Halil Altintop,,19,F,SG Wattenscheid,19,12  08,2005
303,Bad Langensalza,German,1.FC Kaiserslautern,02-12-80,6'01'',Marco  Engelhardt,,20,D,Karlsruhe,20,10  12,2005
304,Wiesbaden,German,1.FC Kaiserslautern,23-12-67,6'04'',Thomas Ernst,,21,G,Stuttgart,21,13  12,2005
305,Kaiserslautern,German,1.FC Kaiserslautern,15-09-82,5'08'',Torsten  Reuter,,22,D,VfR  Kaiserslautern,22,11  00,2005
306,Kaiserslautern,German,1.FC Kaiserslautern,18-06-76,5'09'',Thomas Riedl,,23,M,1860  Munich,23,11  05,2005
307,Birkenfeld,German,1.FC Kaiserslautern,28-04-85,"5'10""",Matthias Henn,,24,D,Blaubach-Diedelkopf,24,12  01,2005
308,Kaiserslautern,German,1.FC Kaiserslautern,18-10-84,510'',Michael Lehmann,,25,M,None,25,10  06,2005
309,Gießen,German,1.FC Kaiserslautern,02-12-81,"6'01""",Daniel Damm,,26,M,Augsburg,26,11  09,2005
310,Kaiserslautern,German,1.FC Kaiserslautern,02-07-86,"6'02""",Florian  Fromlowitz,,27,G,None,27,13  10,2005
311,Mannheim,German,1.FC Kaiserslautern,07-01-88,"5'08""",Daniel Halfar,,28,M,None,28,10  01,2005
312,Dunajská  Streda,German,1.FC Kaiserslautern,02-10-79,"6'00""",Balázs  Borbély,,30,M,Artmedia  Bratislava,30,12  00,2005
313,Gelsenkirchen,German,1.FC Kaiserslautern,10-03-77,6'04'',Stefan Blank,,33,M,Alemannia  Aachen,33,14  07,2005
314,Kirn,German,1.FC Kaiserslautern,14-02-87,"6'03""",Fabian  Schönheim,,34,D,None,34,13  01,2005
315,,German,1.FC Kaiserslautern,13-01-69,"6'01""",Andreas Clauß,,36,G,Darmstadt,36,12  11,2005
316,,German,1.FC Kaiserslautern,03-08-85,"6'00""",Marcel Ziemer,,38,F,TuS Neuhausen,38,,2005
317,,German,1.FC Kaiserslautern,28-12-83,"6'00""",Steffen  Bohl,,39,M,Weingarten,39,,2005
318,Fåberg,German,1.FC Kaiserslautern,20-09-77,"6'02""",Jon Inge Høiland,,40,D,Malmö FF,40,12 08,2005
319,Cologne,German,1.FC Köln,05-03-76,6'02'',Carsten Cullman,,2,D,SpVgg Porz,2,12  06,2005
320,Hamburg,German,1.FC Köln,15-06-79,6'01'',Christian  Rahn,,3,M,Hamburg,3,12  08,2005
321,Neuruppin,German,1.FC Köln,22-08-80,6'06'',Roland  Benschneider,,4,D,Arminia  Bielefeld,4,12  11,2005
322,Chingola,German,1.FC Köln,18-06-79,5'09'',Andrew Sinkala,,6,D,Bayern Munich,6,10  12,2005
323,Bucharest,German,1.FC Köln,28-03-80,5'11'',Albert  Streit,,7,M,Wolfsburg,7,12  04,2005
324,Rotenburg,German,1.FC Köln,14-12-71,6'01'',Matthias Scherz,,8,M,St Pauli,8,12  13,2005
325,Gliwice,German,1.FC Köln,04-06-85,"5'09""",Lukas  Podolski,,10,F,None,10,11  11,2005
326,Diamantina,German,1.FC Köln,12-09-75,5'10'',Evanílson,,12,D,Atlético  Mineiro,12,11  07,2005
327,Brazzaville,German,1.FC Köln,28-10-77,5'10'',Rolf-Christel  Guié-Mien,,14,M,Freiburg,14,11  00,2005
328,Forchheim,German,1.FC Köln,15-07-71,6'01'',Christian  Springer,,15,M,St Pauli,15,12  06,2005
329,Berlin,German,1.FC Köln,25-08-70,6'05'',Alexander Bade,,16,G,Hamburg,16,14  02,2005
330,Cologne,German,1.FC Köln,01-03-84,"6'00""",Patrick Helmes,,17,F,Sportfreunde  Siegen,17,12  04,2005
331,Wuppertal,German,1.FC Köln,08-07-78,5'10'',Dimitrios  Grammozis,,18,M,Kaiserslautern,18,12  04,2005
332,Szeged,German,1.FC Köln,22-03-81,5'11'',Imre Szabics,,19,F,Stuttgart,19,11  09,2005
333,Tichau,German,1.FC Köln,09-10-85,"6'01""",Lukas  Sinkiewicz,,20,D,None,20,12  11,2005
334,Krappitz,German,1.FC Köln,21-01-79,5'11'',Sebastian  Schindzielorz,,21,M,Bochum,21,11  09,2005
335,Erlangen,German,1.FC Köln,23-06-81,6'04'',Björn Schlicke,,22,D,Hamburg,22,13  05,2005
336,Scheßlitz,German,1.FC Köln,12-02-82,5'11'',Markus  Feulner,,23,M,Bayern  Munich,23,11  09,2005
337,Zivinice,German,1.FC Köln,15-11-75,"6'00""",Boris  Zivkovic,,24,D,Stuttgart,24,12  11,2005
338,Bochum,German,1.FC Köln,25-09-85,"6'00""",Marvin-Job Matip,,25,D,Bochum,25,12  08,2005
339,Neuwied,German,1.FC Köln,01-08-84,"6'03""",Tobias Nickenig,,26,M,None,26,12  13,2005
340,Izmir,German,1.FC Köln,29-05-73,"6'02""",Özalan Alpay,,27,D,Urawa  Red Diamonds,27,14  00,2005
341,Basel,German,1.FC Köln,18-06-81,"6'05""",Marco  Streller,,28,F,Stuttgart,28,12  13,2005
342,Zürich,German,1.FC Köln,17-01-79,"5'08""",Ricardo Cabanas,,29,M,Grasshoppers,29,10  03,2005
343,Munich,German,1.FC Köln,29-08-84,5'11'',Christian  Lell,,30,D,Bayern  Munich,30,11  09,2005
344,Rahden,German,1.FC Köln,28-02-79,6'02'',Stefan  Wessels,,33,G,Bayern  Munich,33,13  03,2005
345,Benisidel,German,1.FC Köln,05-03-79,6'01'',Youssef  Mokhtari,,36,M,Energie  Cottbus,36,12  04,2005
346,Düren,German,1.FC Köln,25-12-71,5'11'',Patrick  Weiser,,37,M,Wolfsburg,37,11  09,2005
347,Cologne,German,1.FC Köln,02-07-86,"5'11""",Denis  Epstein,,39,M,None,39,10  08,2005
348,Rahden,German,1.FC Köln,09-09-82,"6'01""",Benjamin  Finke,,41,G,Lippstadt,41,13  08,2005
349,Brake,German,FSV Mainz 05,01-11-73,6'04'',Dimo Wache,,1,G,B Mönchengladbach,1,14  13,2005
350,Kassel,German,FSV Mainz 05,13-10-84,"5'11""",Henning Lichte,,3,D,Baunatal,3,11  00,2005
351,Bitola,German,FSV Mainz 05,28-04-79,6'03'',Nikolce Noveski,,4,D,Erzgebirge Aue,4,13  10,2005
352,Offenbach,German,FSV Mainz 05,25-05-84,"5'09""",Christian Demirtas,,5,M,Eintracht  Frankfurt,5,10  08,2005
353,Hamburg,German,FSV Mainz 05,09-06-75,6'02'',Otto Addo,,6,M,Borussia  Dortmund,6,12  08,2005
354,Landau,German,FSV Mainz 05,11-01-81,6'01'',Benjamin Auer,,7,F,B Mönchengladbach,7,13  01,2005
355,Munich,German,FSV Mainz 05,28-11-79,5'11'',Fabian Gerber,,8,F,St Pauli,8,12  00,2005
356,Hannover,German,FSV Mainz 05,30-08-74,5'10'',Dennis Weiland,,9,M,Osnabrück,9,11  00,2005
357,Bad Kreuznach,German,FSV Mainz 05,13-09-79,6'02'',Manuel  Friedrich,,10,M,Werder  Bremen,10,12  04,2005
358,Prerov,German,FSV Mainz 05,02-11-76,6'00'',Petr Ruman,,11,M,Greuther Fürth,11,11  11,2005
359,Belgrade,German,FSV Mainz 05,05-08-77,6'02'',Milorad Peković,,13,F,Eintracht Trier,13,13  03,2005
360,Port Said,German,FSV Mainz 05,11-12-81,"5'08""",Mohamed  Zidan,,14,F,Werder  Bremen,14,11  00,2005
361,Witzenhausen,German,FSV Mainz 05,03-01-84,"5'11""",Stefan Markolf,,16,D,Baunatal,16,11  09,2005
362,Leipzig,German,FSV Mainz 05,11-09-76,6'02'',Marko Rose,,17,D,Hannover 96,17,13  01,2005
363,Worms,German,FSV Mainz 05,08-09-86,"6'01""",Nassim Banouas,,18,D,Kaiserslautern,18,11  11,2005
364,Hannover,German,FSV Mainz 05,03-09-74,5'10'',Christof Babatz,,19,M,Hamburg,19,12  01,2005
365,New  Hampshire,German,FSV Mainz 05,25-07-81,6'02'',Conor Casey,,21,F,Borussia  Dortmund,21,13  05,2005
366,Hannover,German,FSV Mainz 05,22-07-72,5'11'',Niclas Weiland,,22,M,TeBe Berlin,22,11  05,2005
367,Bensberg,German,FSV Mainz 05,23-01-84,"6'02""",Jonas Sela,,23,G,Fortuna Köln,23,12  04,2005
368,Bocholt,German,FSV Mainz 05,04-09-82,"6'00""",Benjamin  Weigelt,,24,D,RW Essen,24,11  03,2005
369,Rio de Janeiro,German,FSV Mainz 05,13-06-78,5'09'',Antonio da Silva,,25,M,SV Wehen,25,11  09,2005
370,Donaújváros,German,FSV Mainz 05,27-09-70,6'02'',Tamas Bódog,,26,D,SpVgg Au,26,13  05,2005
371,Frankfurt am  Main,German,FSV Mainz 05,28-05-76,5'10'',Michael Thurk,,27,F,Energie Cottbus,27,11  03,2005
372,Kaiserslautern,German,FSV Mainz 05,22-06-81,6'02'',Mathias Abel,,28,D,Borussia  Dortmund,28,12  08,2005
373,Marl,German,FSV Mainz 05,11-01-80,6'03'',Christian  Wetklo,,29,G,RW Essen,29,14  05,2005
374,Oschatz,German,FSV Mainz 05,12-09-83,"5'09""",Tom Geißler,,31,M,Wacker  Burghausen,31,11  00,2005
375,Slavonski Brod,German,FSV Mainz 05,04-10-85,"6'00""",Damir Vrančić,,33,M,Eintracht  Frankfurt,33,11  09,2005
376,Desovo,German,FSV Mainz 05,10-04-85,"5'09""",Fatmir Pupalović,,35,M,None,35,10  03,2005
377,Homberg (Efze),German,FSV Mainz 05,30-10-83,"6'01""",Tobias Damm,,41,F,Schwalmstadt,41,12  08,2005
378,Heydebreck,German,1.FC Nürnberg,30-01-79,6'03'',Raphael  Schäfer,,1,G,Lübeck,1,13  08,2005
379,Lich,German,1.FC Nürnberg,30-11-78,6'03'',Benjamin  Lense,,2,D,Arminia  Bielefeld,2,12  11,2005
380,São  José do Rio Preto,German,1.FC Nürnberg,05-08-83,"5'08""",Gláuber,,4,D,Palmeiras,4,12 04,2005
381,Leninbad,German,1.FC Nürnberg,12-06-82,6'00'',Andreas Wolf,,5,D,SpVgg Ansbach,5,12  01,2005
382,Burgau,German,1.FC Nürnberg,04-04-80,6'03'',Sven Müller,,6,M,Wolfsburg,6,13  08,2005
383,Nymburk,German,1.FC Nürnberg,20-02-76,6'00'',Marek Nikl,,7,D,Bohemians,7,12  01,2005
384,Brno,German,1.FC Nürnberg,14-03-81,"5'11""",Jan Polak,,8,M,Slovan Liberec,8,12  01,2005
385,Eschweiler,German,1.FC Nürnberg,10-09-80,6'01'',Markus  Daun,,9,F,Bayer  Leverkusen,9,12  06,2005
386,Zagreb,German,1.FC Nürnberg,02-08-80,6'01'',Ivica Banovic,,10,M,Werder Bremen,10,12  11,2005
387,ilina,German,1.FC Nürnberg,02-09-77,6'00'',Marek Mintal,,11,M,MSK ilina,11,12  04,2005
388,Schlieren,German,1.FC Nürnberg,11-04-74,"6'00""",Mario  Cantaluppi,,13,M,FC Basel,13,12  04,2005
389,La Ricamarie,German,1.FC Nürnberg,16-09-76,"5'09""",Adel Chedli,,14,M,Istres,14,11  02,2005
390,Cologne,German,1.FC Nürnberg,03-11-85,"5'09""",Sezer Öztürk,,15,M,Bayer  Leverkusen,15,10  12,2005
391,Werne,German,1.FC Nürnberg,22-03-76,5'09'',Lars Müller,,17,M,Alemannia  Aachen,17,11  00,2005
392,Rostock,German,1.FC Nürnberg,04-03-77,6'04'',Daniel Klewer,,18,G,Hansa Rostock,18,13  05,2005
393,Ölgod,German,1.FC Nürnberg,04-08-81,"5'11""",Jan Kristiansen,,19,M,Esbjerg,19,12  08,2005
394,Karlsruhe,German,1.FC Nürnberg,25-01-75,6'04'',Markus  Schroth,,21,F,1860 Munich,21,13  05,2005
395,Voronezh,German,1.FC Nürnberg,17-10-83,5'10'',Ivan Saenko,,23,F,Karlsruhe,23,11  11,2005
396,Olivos,German,1.FC Nürnberg,24-02-83,"5'10""",Javier  Pinola,,25,D,Atlético  Madrid,25,12  01,2005
397,Lichtenfels,German,1.FC Nürnberg,25-01-84,6'04'',Stephan  Kießling,,27,F,Eintracht  Bamberg,27,11  11,2005
398,Nuremburg,German,1.FC Nürnberg,19-12-84,6'02'',Dominik  Reinhardt,,28,D,None,28,12  04,2005
399,Schwabach,German,1.FC Nürnberg,03-11-85,"6'05""",Philipp  Tschauner,,30,G,None,30,14  09,2005
400,Kelheim,German,1.FC Nürnberg,14-03-82,6'02'',Thomas Paulus,,31,D,None,31,14  00,2005
401,Bratislava,German,1.FC Nürnberg,01-04-82,6'02'',Robert  Vittek,,33,F,Slovan  Bratislava,33,12  13,2005
402,Nuremburg,German,1.FC Nürnberg,10-11-86,"5'10""",Chhunly  Pagenburg,,35,F,None,35,11  03,2005
403,Monastir,German,1.FC Nürnberg,08-11-76,"6'02""",Jawhar Mnari,,36,M,Espérance,36,13  01,2005
404,,German,1.FC Nürnberg,17-11-86,"6'02""",Sebastian  Szikal,,37,M,None,37,11  09,2005
405,,German,1.FC Nürnberg,14-01-86,,Michael  Kammermeyer,,38,D,None,38,,2005
406,,German,1.FC Nürnberg,19-04-82,"6'00""",Martin Klarer,,40,M,Ulm,40,,2005
407,Leipzig,German,FC Schalke 04,30-06-73,6'04'',Frank Rost,,1,G,Werder Bremen,1,14  02,2005
408,Asnaes,German,FC Schalke 04,28-02-80,6'00'',Christian  Poulsen,,2,M,FC København,2,12  00,2005
409,Tbilisi,German,FC Schalke 04,10-07-77,6'00'',Levan  Kobiashvili,,3,M,Freiburg,3,12  04,2005
410,Gelsenkirchen,German,FC Schalke 04,14-08-76,6'02'',Thomas  Kläsener,,4,D,Erler SV,4,12  08,2005
411,Ribeirão  Preto,German,FC Schalke 04,07-01-76,6'02'',Marcelo José  Bordon,,5,D,Stuttgart,5,13  05,2005
412,Gelsenkirchen,German,FC Schalke 04,08-12-82,6'00'',Hamit Altintop,,6,M,SG Wattenscheid,6,12  13,2005
413,Benisidel,German,FC Schalke 04,17-11-82,5'09'',Mimoun Azaouagh,,7,M,Mainz,7,09  06,2005
414,Hannover,German,FC Schalke 04,30-05-79,6'00'',Fabian Ernst,,8,M,Werder Bremen,8,12  01,2005
415,Köge,German,FC Schalke 04,06-09-81,"6'04""",Søren Larsen,,9,F,Djurgårdens IF,9,13  08,2005
416,Belo Horizonte,German,FC Schalke 04,22-01-79,5'10'',Lincoln,,10,M,Kaiserslautern,10,10  12,2005
417,Hadsund,German,FC Schalke 04,19-07-72,6'00'',Ebbe Sand,,11,F,Brøndby,11,12  04,2005
418,Gorinchem,German,FC Schalke 04,23-05-72,6'03'',Marco van  Hoogdalem,,12,M,Roda JC,12,13  10,2005
419,Unna,German,FC Schalke 04,01-08-81,6'04'',Christofer  Heimeroth,,13,G,SF  Oestrich-Iserlohn,13,13  08,2005
420,Mampong,German,FC Schalke 04,03-10-78,5'11'',Gerald  Asamoah,,14,M,Hannover 96,14,13  05,2005
421,Gdansk,German,FC Schalke 04,10-05-71,6'02'',Tomasz  Waldoch,,15,D,Bochum,15,13  01,2005
422,Montevideo,German,FC Schalke 04,17-09-74,6'02'',Dario  Rodriguez,,16,D,Peñarol,16,12  13,2005
423,Londrina,German,FC Schalke 04,07-09-85,"5'07""",Rafinha,,18,D,Coritiba,18,10  06,2005
424,Las Flores,German,FC Schalke 04,14-05-78,5'08'',Gustavo  Varela,,19,M,Nacional [URU],19,11  09,2005
425,Zenica,German,FC Schalke 04,04-03-74,6'03'',Mladen  Krstajic,,20,D,Werder Bremen,20,12  11,2005
426,Datteln,German,FC Schalke 04,23-01-87,"5'09""",Alexander  Baumjohann,,21,M,None,21,11  00,2005
427,Rio de  Janeiro,German,FC Schalke 04,02-03-82,6'02'',Kevin Kuranyi,,22,F,Stuttgart,22,12  04,2005
428,Münster,German,FC Schalke 04,28-08-83,"6'01""",Christian  Pander,,24,M,Preußen  Münster,24,12  06,2005
429,Hamburg,German,FC Schalke 04,12-08-79,6'00'',Zlatan  Bajramovic,,25,M,Freiburg,25,11  07,2005
430,Bochum,German,FC Schalke 04,24-10-86,"6'02""",Niko Bungert,,26,M,Wattenscheid,26,11  05,2005
431,Marl,German,FC Schalke 04,11-06-85,"6'00""",Tim Hoogland,,27,D,None,27,12  00,2005
432,Gelsenkirchen,German,FC Schalke 04,27-03-86,"6'03""",Manuel Neuer,,29,G,None,29,12  08,2005
433,Gliwice,German,FC Schalke 04,01-02-87,"6'03""",Sebastian  Boenisch,,31,D,None,31,13  05,2005
434,,German,FC Schalke 04,31-08-83,"6'03""",Joseph Laumann,,33,F,Erkenschwick,33,12  13,2005
435,,German,FC Schalke 04,27-12-86,"6'00""",Mario Klinger,,34,D,None,34,12 00,2005
436,,German,FC Schalke 04,22-12-84,"5'10""",David Müller,,35,F,Bayer  Leverkusen,35,10  10,2005
437,,German,FC Schalke 04,01-07-85,"5'11""",Bilal Aziz,,36,M,None,36,,2005
438,Worms,German,VfB Stuttgart,05-04-79,6'01'',Timo  Hildebrand,,1,G,FV  Hofheim/Ried,1,11  11,2005
439,Backnang,German,VfB Stuttgart,26-03-82,6'00'',Andreas  Hinkel,,2,D,TSV  Leutenbach,2,11  09,2005
440,Munich,German,VfB Stuttgart,08-09-72,6'00'',Markus Babbel,,5,D,Liverpool,5,13 03,2005
441,Guimarães,German,VfB Stuttgart,05-06-78,6'02'',Fernando  Meira,,6,M,Benfica,6,13  05,2005
442,Halle,German,VfB Stuttgart,19-01-73,5'09'',Silvio Meißner,,7,M,Arminia  Bielefeld,7,11  07,2005
443,Munich,German,VfB Stuttgart,07-02-79,5'10'',Daniel  Bierofka,,8,M,Bayer  Leverkusen,8,11  05,2005
444,Roskilde,German,VfB Stuttgart,29-08-76,"6'00""",Jon Dahl Tomasson,,10,F,Milan,10,11  09,2005
445,Munich,German,VfB Stuttgart,05-04-82,"6'00""",Thomas Hitzlsperger,,11,M,Aston  Villa,11,11 12,2005
