,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
224,Middlesbrough,Scottish,Hibernian,21-03-85,"6'00""",Chris Hogg,,15.0,D,Ipswich T,15,12  07,2005
225,Cambridge,Scottish,Hibernian,15-09-84,5'08'',Antonio  Murray,,16.0,M,Ipswich T,16,11  00,2005
226,Omagh,Scottish,Hibernian,18-02-81,"5'09""",Ivan Sproule,,17.0,M,Institute,17,10  05,2005
227,Bellshill,Scottish,Hibernian,06-11-87,"5'07""",Jamie McCluskey,,18.0,M,S Form,18,08  08,2005
228,Bamako,Scottish,Hibernian,23-01-81,"6'03""",Amadou  Konte,,19.0,F,Cambridge  U,19,12  06,2005
229,Shrewsbury,Scottish,Hibernian,26-03-87,"6'01""",Steven Fletcher,,20.0,M,S Form,20,12  00,2005
230,Irvine,Scottish,Hibernian,02-09-85,"6'02""",Jonathan Baillie,,21.0,D,S Form,21,12  09,2005
231,Maghaerafelt,Scottish,Hibernian,01-02-85,"5'11""",Dean Shiels,,22.0,F,Arsenal,22,09  10,2005
232,Newcastle,Scottish,Hibernian,26-06-85,"5'10""",Kevin McDonald,,23.0,M,Sunderland,23,10  09,2005
233,Edinburgh,Scottish,Hibernian,06-01-85,"5'07""",Jay Shields,,24.0,M,S Form,24,11  04,2005
234,Kirkcaldy,Scottish,Hibernian,05-01-88,"5'07""",Lewis Stevenson,,26.0,D,,26,10  08,2005
235,Glasgow,Scottish,Hibernian,18-02-77,"5'09""",Paul Dalglish,,27.0,F,Livingston,27,10  10,2005
236,Binningen,Scottish,Hibernian,19-08-79,6'02'',Oumar Kondé,,29.0,D,Hansa Rostock,29,13  03,2005
237,Ayr,Scottish,Hibernian,12-02-85,"6'01""",Alistair Brown,,30.0,G,,30,12  04,2005
238,Olsztyn,Scottish,Hibernian,19-01-78,"6'02""",Zbigniew Malkowski,,31.0,G,Feyenoord,31,12  06,2005
239,Edinburgh,Scottish,Hibernian,19-04-64,"6'02""",Gordon Marshall,,32.0,G,Motherwell,32,13 03,2005
240,Wellington,Scottish,Hibernian,08-10-81,"5'11""",Chris Killen,,33.0,F,Oldham  Ath,33,11 03,2005
241,Edinburgh,Scottish,Hibernian,06-12-86,"5'10""",Darren Smith,,34.0,M,,34,11  06,2005
242,Dechmont,Scottish,Hibernian,31-01-87,"5'10""",Sean  Lynch,,35.0,M,,35,10  10,2005
243,,Scottish,Hibernian,28-01-85,"6'02""",Abdessalam  Benjelloun,,36.0,F,,36,12  10,2005
244,,Scottish,Hibernian,,,Ross Campbell,,39.0,F,,39,,2005
245,Edinburgh,Scottish,Hibernian,19-01-87,"5'11""",Andrew  McNeil,,41.0,G,Southampton,41,13  03,2005
246,Edinburgh,Scottish,Hibernian,21-08-86,"5'11""",Steven  Notman,,42.0,M,,42,10  11,2005
247,Motherwell,Scottish,Inverness Caledonian Thistle,28-02-81,"6'01""",Mark Brown,,1.0,G,Motherwell,1,13 02,2005
248,Aberdeen,Scottish,Inverness Caledonian Thistle,08-03-79,"6'03""",Ross Tokely,,2.0,D,Huntly,2,13 06,2005
249,Inverness,Scottish,Inverness Caledonian Thistle,05-11-74,"5'10""",Stuart Golabek,,3.0,D,Ross Co,3,11 00,2005
250,Edinburgh,Scottish,Inverness Caledonian Thistle,07-06-75,"6'01""",Darren Dods,,4.0,D,St Johnstone,4,13 02,2005
251,Glasgow,Scottish,Inverness Caledonian Thistle,30-05-79,"5'11""",Stuart McCaffrey,,5.0,D,Aberdeen,5,12 12,2005
252,Aberdeen,Scottish,Inverness Caledonian Thistle,07-11-74,"5'11""",Roy McBain,,6.0,M,Ross Co,6,11 05,2005
253,Kirkcaldy,Scottish,Inverness Caledonian Thistle,16-02-72,"5'11""",Barry Wilson,,7.0,M,Livingston,7,12 04,2005
254,Kirkcaldy,Scottish,Inverness Caledonian Thistle,22-08-79,"6'01""",Graham Bayne,,9.0,F,Ross Co,9,12  07,2005
255,Inverness,Scottish,Inverness Caledonian Thistle,30-03-78,"5'10""",Richie Hart,,10.0,M,Brora Rangers,10,12  02,2005
256,Barcelona,Scottish,Inverness Caledonian Thistle,04-05-77,"5'09""",Juanjo,,11.0,M,Jaen,11,10  08,2005
257,Aberdeen,Scottish,Inverness Caledonian Thistle,15-09-80,"5'09""",Russell Duncan,,12.0,D,Forfar Ath,12,11 01,2005
258,Inverness,Scottish,Inverness Caledonian Thistle,15-09-80,"6'00""",Grant Munro,,14.0,D,S-Form,14,12 07,2005
259,Aberdeen,Scottish,Inverness Caledonian Thistle,06-09-81,"5'06""",Liam Keogh,,15.0,F,St Mirren,15,10 07,2005
260,Price George,Scottish,Inverness Caledonian Thistle,18-05-87,"6'02""",Richard Hastings,,16.0,D,MVV Maastricht,16,11 07,2005
261,Edinburgh,Scottish,Inverness Caledonian Thistle,03-01-78,"5'06""",Craig Dargo,,17.0,F,Kilmarnock,17,10 01,2005
262,Bellshill,Scottish,Inverness Caledonian Thistle,04-05-84,"6'00""",David Proctor,,18.0,D,Hibernian,18,11 02,2005
263,Aberdeen,Scottish,Inverness Caledonian Thistle,22-03-77,"5'10""",Dennis Wyness,,19.0,F,Hearts,19,11  04,2005
264,Inverness,Scottish,Inverness Caledonian Thistle,02-03-86,"5'09""",Tom Parratt,,20.0,D,Birmingham C,20,10 10,2005
265,Inverness,Scottish,Inverness Caledonian Thistle,08-10-83,"6'03""",Michael Fraser,,21.0,G,S-Form,21,12  07,2005
266,Edinburgh,Scottish,Inverness Caledonian Thistle,27-11-83,"6'00""",Alan Morgan,,22.0,M,Blackburn R,22,12  06,2005
267,Edinburgh,Scottish,Inverness Caledonian Thistle,02-02-84,"5'11""",Liam Fox,,23.0,M,Hearts,23,11  00,2005
268,Edinburgh,Scottish,Inverness Caledonian Thistle,14-03-85,"5'08""",Ian Black,,24.0,M,Blackburn R,24,09  12,2005
269,,Scottish,Inverness Caledonian Thistle,03-04-88,"6'02""",Guy Kerr,,25.0,D,,25,12 00,2005
270,Glasgow,Scottish,Inverness Caledonian Thistle,05-04-86,"5'10""",Chris  Finnegan,,26.0,F,S-Form,26,11 00,2005
271,Peterlee,Scottish,Inverness Caledonian Thistle,22-10-85,"5'09""",Ben Jackson,,27.0,F,Doncaster  R,27,11 07,2005
272,Aberdeen,Scottish,Inverness Caledonian Thistle,13-05-87,"6'01""",Rory  McAllister,,28.0,F,Aberdeen,28,12 07,2005
273,Wick,Scottish,Inverness Caledonian Thistle,07-09-87,"5'06""",Zander  Sutherland,,29.0,M,,29,09 13,2005
274,Dunfermline,Scottish,Inverness Caledonian Thistle,05-11-87,"5'10""",Stuart Soane,,30.0,M,,30,09 02,2005
275,Edinburgh,Scottish,Kilmarnock,30-04-74,"6'01""",Alan Combe,,1.0,G,Bradford C,1,12 02,2005
276,Glasgow,Scottish,Kilmarnock,26-10-80,"5'09""",James Fowler,,2.0,D,Gairdoch BC,2,10 10,2005
277,Irvine,Scottish,Kilmarnock,07-09-77,"5'07""",Gary Hay,,3.0,D,Kilmarnock BC,3,10 00,2005
278,Bellshill,Scottish,Kilmarnock,31-10-77,"6'01""",David Lilley,,4.0,D,Partick Th,4,11 00,2005
279,Glasgow,Scottish,Kilmarnock,14-12-80,"6'02""",Gordan Greer,,5.0,D,Blackburn R,5,12  05,2005
280,Newham,Scottish,Kilmarnock,17-11-81,"6'01""",Simon Ford,,6.0,D,Redbridge,6,12 04,2005
281,Irvine,Scottish,Kilmarnock,10-04-82,6'00'',Gary McDonald,,7.0,M,Kilmarnock Youth,7,12  07,2005
282,Edinburgh,Scottish,Kilmarnock,16-06-75,"5'10""",Gary Locke,,8.0,M,Bradford  C,8,11 08,2005
283,East Kilbride,Scottish,Kilmarnock,04-01-79,"5'10""",Gary Wales,,10.0,F,Gillingham,10,11 00,2005
284,Brisbane,Scottish,Kilmarnock,31-03-79,"6'00""",Danny Invincible,,11.0,F,Swindon T,11,12  02,2005
285,Glasgow,Scottish,Kilmarnock,14-12-73,"5'11""",Allan Johnston,,12.0,M,Middlesbrough,12,11 00,2005
286,Bellshill,Scottish,Kilmarnock,03-10-82,6'02'',Graeme Smith,,13.0,G,Kilmarnock  Youth,13,12  08,2005
287,Irvine,Scottish,Kilmarnock,14-09-86,"5'09""",Steven Naismith,,14.0,F,Kilmarnock  Youth,14,11  05,2005
288,Edinburgh,Scottish,Kilmarnock,07-03-81,"6'03""",Colin Nish,,15.0,F,Clyde,15,11  08,2005
289,Irvine,Scottish,Kilmarnock,03-10-79,"5'10""",Rhian Dodds,,16.0,M,Robert Morris Univ,16,11  09,2005
290,Metz,Scottish,Kilmarnock,20-08-81,"5'10""",Eric Skora,,17.0,M,Preston NE,17,11 00,2005
291,East Kilbride,Scottish,Kilmarnock,23-12-79,"5'10""",Fraser Wright,,18.0,D,Stranraer,18,11  10,2005
292,Bellshill,Scottish,Kilmarnock,18-04-83,5'04'',Stephen Murray,,19.0,M,Kilmarnock  Youth,19,09  12,2005
293,Glasgow,Scottish,Kilmarnock,30-06-82,"6'01""",Paul Di Giacomo,,20.0,F,Kilmarnock Youth,20,11 04,2005
294,Sydney,Scottish,Kilmarnock,04-05-79,"6'00""",Lindsay Wilson,,21.0,M,PSV Eindhoven,21,12  00,2005
295,Glasgow,Scottish,Kilmarnock,27-09-83,"5'11""",Peter Leven,,22.0,M,Rangers,22,12  13,2005
296,Irvine,Scottish,Kilmarnock,29-07-86,"5'08""",Jamie Hamill,,23.0,D,'S' Form,23,11  01,2005
297,Glasgow,Scottish,Kilmarnock,22-07-86,"6'02""",Robert Campbell,,24.0,F,Kilmarnock  Youth,24,12  13,2005
298,,Scottish,Kilmarnock,29-10-81,"5'10""",Giorgos Fotakis,,25.0,M,Egaleo,25,11 07,2005
299,Dumfries,Scottish,Kilmarnock,18-09-86,"5'11""",Cameron Bell,,26.0,G,Queen of the South,26,13  04,2005
300,Stranraer,Scottish,Kilmarnock,26-08-87,"6'01""",Jamie Adams,,30.0,M,Kilmarnock  Youth,30,11  07,2005
301,Dundee,Scottish,Kilmarnock,30-05-87,"6'00""",Thomas  Coyne,,31.0,F,Paisley U,31,11  08,2005
302,,Scottish,Kilmarnock,,,Peter  Logan,,32.0,,,32,,2005
303,Dumfires,Scottish,Kilmarnock,19-03-88,"5'10""",Rory Loy,,33.0,F,Kilmarnock  Youth,33,10  07,2005
304,Glasgow,Scottish,Kilmarnock,17-01-88,"5'10""",Graham Mort,,34.0,D,Kilmarnock  Youth,34,11  06,2005
305,Paisley U,Scottish,Kilmarnock,18-04-88,"5'10""",Steven Noble,,35.0,M,Kilmarnock  Youth,35,11  01,2005
306,Glasgow,Scottish,Kilmarnock,12-08-88,"6'01""",Gary Wild,,36.0,D,Kilmarnock  Youth,36,11  12,2005
307,,Scottish,Kilmarnock,,,David Cox,,37.0,,,37,,2005
308,,Scottish,Kilmarnock,,,Iain Flannigan,,38.0,,,38,,2005
309,,Scottish,Kilmarnock,,,Jordan Bryson,,40.0,,,40,,2005
310,Glasgow,Scottish,Kilmarnock,24-08-87,"6'00""",Ryan O'Leary,,41.0,D,Aberdeen,41,11  11,2005
311,Bellshill,Scottish,Livingston,08-08-75,"6'00""",Roddie McKenzie,,1.0,G,Hearts,1,12 00,2005
312,Glasgow,Scottish,Livingston,10-10-80,5'11'',David McNamee,,2.0,D,Blackburn R,2,11  02,2005
313,Rutherglen,Scottish,Livingston,02-05-81,"5'11""",David Mackay,,3.0,D,Oxford U,3,12  01,2005
314,Neerpelt,Scottish,Livingston,01-09-77,"6'05""",Harald Pinxten,,4.0,D,Antwerp,4,13  03,2005
315,Bolton,Scottish,Livingston,05-09-75,"6'02""",Greg Strong,,5.0,D,Boston  U,5,11  12,2005
316,Brou-sur-Chanteraine,Scottish,Livingston,28-03-73,"6'02""",Emmanuel Dorado,,6.0,D,Malaga,6,13  00,2005
317,Bangour,Scottish,Livingston,24-09-83,"5'09""",Richard Brittain,,7.0,M,None,7,10  07,2005
318,Glasgow,Scottish,Livingston,25-06-75,"5'10""",Derek Adams,,8.0,F,Aberdeen,8,10 12,2005
319,Londonderry,Scottish,Livingston,03-03-85,"6'00""",Sam Morrow,,9.0,F,Hibernian,9,12  03,2005
320,Dublin,Scottish,Livingston,10-08-83,"5'06""",Wesley Hoolahan,,10.0,M,Shelbourne,10,10  03,2005
321,Dunfermline,Scottish,Livingston,15-06-74,"5'11""",Jason Dair,,11.0,M,Motherwell,11,12 05,2005
322,Glasgow,Scottish,Livingston,07-09-87,"6'00""",Robert  Snodgrass,,12.0,F,None,12,12  02,2005
323,Ózd,Scottish,Livingston,07-09-76,"6'02""",Gábor Vincze,,13.0,M,Győr,13,13 00,2005
324,Livingston,Scottish,Livingston,15-02-86,"5'11""",Martin  Scott,,14.0,M,None,14,11  00,2005
325,Salford,Scottish,Livingston,15-09-82,"5'10""",Paul Tierney,,15.0,M,Manchester  U,15,12 10,2005
326,Paisley,Scottish,Livingston,10-11-86,"5'10""",Stephen  Adam,,16.0,M,None,16,11  06,2005
327,Tours,Scottish,Livingston,18-08-77,"6'01""",Ludovic Roy,,17.0,G,Ayr U,17,12 03,2005
328,Leeds,Scottish,Livingston,30-12-74,"6'02""",Noel Whelan,,18.0,F,Boston U,18,12  03,2005
329,Whitburn,Scottish,Livingston,04-06-86,"6'02""",Scott  Boyd,,19.0,D,None,19,11  11,2005
330,Glasgow,Scottish,Livingston,15-04-87,"6'00""",Gary  Miller,,20.0,F,None,20,10  10,2005
331,Cork,Scottish,Livingston,14-03-80,"5'11""",Colin Healy,,21.0,M,Sunderland,21,11  00,2005
332,Bellshill,Scottish,Livingston,24-06-84,"6'03""",James McPake,,22.0,F,None,22,12  04,2005
333,Edinburgh,Scottish,Livingston,03-01-86,"5'10""",Allan  Walker,,23.0,M,None,23,10  12,2005
334,Glasgow,Scottish,Livingston,05-05-87,"5'09""",Graham Dorrans,,24.0,M,None,24,09  13,2005
335,Dublin,Scottish,Livingston,06-10-81,5'10'',Graham Barrett,,25.0,F,Coventry  C,25,11 07,2005
336,Stirling,Scottish,Livingston,21-07-88,"5'09""",Chris Mitchell,,26.0,D,None,26,10 10,2005
337,Knightswood,Scottish,Livingston,08-05-87,"5'08""",Andy Geggan,,27.0,D,None,27,09 04,2005
338,Glasgow,Scottish,Livingston,14-06-78,"6'02""",Steven Hislop,,28.0,F,Gillingham,28,12  00,2005
339,Glasgow,Scottish,Livingston,20-02-70,"6'02""",Stephen  Woods,,31.0,G,St Mirren,31,12  00,2005
340,Harthill,Scottish,Livingston,03-10-88,,Steven Weir,,32.0,F,,32,,2005
341,Glasgow,Scottish,Motherwell,14-08-77,"5'09""",Martyn Corrigan,,2.0,D,Falkirk,2,10 09,2005
342,Glasgow,Scottish,Motherwell,18-02-81,"5'09""",Steven Hammell,,3.0,M,Bearsden  BC,3,11 03,2005
343,Motherwell,Scottish,Motherwell,12-10-81,"5'08""",Brian Kerr,,4.0,M,Newcastle  U,4,11 00,2005
344,Newtonards,Scottish,Motherwell,21-10-76,6'00'',Stephen Craigan,,5.0,D,Partick Thistle,5,11  00,2005
345,Dublin,Scottish,Motherwell,10-01-84,5'08'',Alan  McCormack,,6.0,M,Preston NE,6,11  05,2005
346,Melbourne,Scottish,Motherwell,21-08-83,"5'08""",Scott McDonald,,7.0,F,Wimbledon,7,12 04,2005
347,Dublin,Scottish,Motherwell,16-06-80,"6'01""",Richie Foran,,9.0,F,Carlisle U,9,12 10,2005
348,Bellshill,Scottish,Motherwell,25-03-72,"5'10""",Phil O'Donnell,,10.0,M,Sheffield  W,10,10 05,2005
349,Bellshill,Scottish,Motherwell,25-09-79,"5'11""",Jim Paterson,,11.0,D,Dundee U,11,12 13,2005
350,Bellshill,Scottish,Motherwell,10-09-85,5'10'',David Clarkson,,12.0,F,Motherwell  Youth,12,09  13,2005
351,Paisley,Scottish,Motherwell,29-09-79,"5'09""",Steven McGarry,,14.0,F,Ross Co,14,11  00,2005
352,Edinburgh,Scottish,Motherwell,08-06-83,"6'01""",Graeme  Smith,,15.0,G,Rangers,15,12  05,2005
353,Aberdeen,Scottish,Motherwell,09-02-76,"6'00""",Jim Hamilton,,16.0,F,Livingston,16,10  10,2005
354,Bellshill,Scottish,Motherwell,14-06-81,"5'10""",Kevin  McBride,,17.0,M,Celtic,17,10  05,2005
355,Kilmarnock,Scottish,Motherwell,26-11-75,"5'10""",Colin Meldrum,,18.0,G,Fofar Ath,18,13 04,2005
356,Wishaw,Scottish,Motherwell,21-07-85,6'00'',Paul Quinn,,19.0,D,Motherwell  Youth,19,10  10,2005
357,Bellshill,Scottish,Motherwell,01-08-85,5'10'',Kenny Wright,,20.0,M,Motherwell  Youth,20,11  00,2005
358,Bellshill,Scottish,Motherwell,22-03-84,5'10'',Shaun Fagen,,21.0,M,Motherwell  Youth,21,10  01,2005
359,Glasgow,Scottish,Motherwell,08-09-84,6'00'',William Kinniburgh,,22.0,D,Motherwell  Youth,22,10  01,2005
360,Montreuil,Scottish,Motherwell,19-01-83,"6'00""",Abel  Thermeus,,23.0,F,Créteil,23,12  01,2005
361,Lanark,Scottish,Motherwell,11-05-86,5'10'',Marc  Fitzpatrick,,24.0,D,Motherwell YC,24,10  09,2005
362,Glasgow,Scottish,Motherwell,01-02-86,"6'00""",Dougie Calder,,25.0,G,Hamilton Academical,25,11  11,2005
363,Glasgow,Scottish,Motherwell,08-06-87,"6'01""",John Kane,,26.0,D,Hibernian,26,10  08,2005
364,Glasgow,Scottish,Motherwell,19-01-87,"6'01""",Bobby Donnelly,,27.0,D,Motherwell  Youth,27,10  07,2005
365,Glasgow,Scottish,Motherwell,18-04-87,"5'10""",Kenneth Connolly,,28.0,M,Motherwell  Youth,28,10  07,2005
366,Motherwell,Scottish,Motherwell,14-02-87,"5'07""",Stephen Maguire,,29.0,M,Motherwell  Youth,29,09  08,2005
367,Glasgow,Scottish,Motherwell,13-05-87,"5'10""",Mark Quinn,,30.0,D,Motherwell  Youth,30,10  11,2005
368,Bellshill,Scottish,Motherwell,10-07-87,"5'07""",John McStay,,31.0,D,Celtic Youth,31,09  00,2005
369,Dunfermline,Scottish,Motherwell,09-04-87,"5'08""",Ryan Russell,,32.0,F,Motherwell  Youth,32,10  12,2005
370,Bellshill,Scottish,Motherwell,19-10-87,"5'09""",Adam Coakley,,33.0,F,Motherwell  Youth,33,09  09,2005
371,Broxburn,Scottish,Motherwell,07-07-87,"6'00""",Peter Alexiou,,34.0,G,Falkirk,34,12  12,2005
372,Glasgow,Scottish,Motherwell,25-08-87,"5'08""",John Paul Grant,,35.0,D,Motherwell  Youth,35,10  05,2005
373,Lanark,Scottish,Motherwell,12-07-87,"5'11""",William Soutar,,36.0,D,Motherwell  Youth,36,11  00,2005
374,Lanark,Scottish,Motherwell,27-03-88,"6'00""",Darren Smith,,37.0,F,Motherwell  Youth,37,11  07,2005
375,Glasgow,Scottish,Motherwell,22-03-88,"6'01""",Alex Donnelly,,38.0,M,Motherwell  Youth,38,11  02,2005
376,Motherwell,Scottish,Motherwell,07-05-87,"5'11""",Mark Reynolds,,39.0,D,Motherwell  Youth,39,10  09,2005
377,Glasgow,Scottish,Motherwell,01-01-89,"6'00""",Alan Martin,,40.0,G,Motherwell  Youth,40,11  11,2005
378,Bellshill,Scottish,Motherwell,25-05-88,"6'00""",Craig Brownlie,,41.0,D,Motherwell  Youth,41,12  08,2005
379,Glasgow,Scottish,Motherwell,03-03-89,"6'00""",Ross Forbes,,42.0,M,Motherwell  Youth,42,10  06,2005
380,Paisley,Scottish,Motherwell,09-07-88,"6'01""",David Nixon,,43.0,D,Motherwell  Youth,43,12  09,2005
381,Bellshill,Scottish,Motherwell,29-04-89,"6'00""",Cameron Murray,,44.0,D,Motherwell  Youth,44,10  00,2005
382,Glasgow,Scottish,Motherwell,10-05-88,"5'10""",David Gormley,,45.0,F,Motherwell  Youth,45,11  12,2005
383,,Scottish,Motherwell,,,Jamie Murphy,,46.0,,,46,,2005
384,Rutherglen,Scottish,Motherwell,28-02-85,"6'02""",Brian  McLean,,47.0,D,Rangers,47,12  03,2005
385,Dortmund,Scottish,Rangers,16-08-71,"6'00""",Stefan Klos,,1.0,G,Borussia Dortmund,1,13 08,2005
386,Heerlen,Scottish,Rangers,20-07-76,5'09'',Fernando Ricksen,,2.0,D,AZ Alkmaar,2,11  03,2005
387,Lyon,Scottish,Rangers,14-10-79,"5'07""",Olivier Bernard,,3.0,D,Southampton,3,10 11,2005
388,Ruddervoorde,Scottish,Rangers,19-02-81,"5'09""",Thomas Buffel,,4.0,M,Feyenoord,4,10  10,2005
389,Sanguan,Scottish,Rangers,22-12-75,"6'02""",Marvin Andrews,,5.0,D,Livingston,5,13 00,2005
390,Glasgow,Scottish,Rangers,02-02-78,"5'11""",Barry  Ferguson,,6.0,M,Blackburn  R,6,11  09,2005
391,Colombes,Scottish,Rangers,15-03-78,"5'10""",Brahim Hemdani,,7.0,M,Marseille,7,11 00,2005
392,Glasgow,Scottish,Rangers,30-09-69,"5'08""",Alex Rae,,8.0,M,Wolverhampton  W,8,11 08,2005
393,Zadar,Scottish,Rangers,05-11-74,"6'02""",Dado Prso,,9.0,F,Monaco,9,13 07,2005
394,Ferrol,Scottish,Rangers,26-03-79,"5'09""",Nacho Novo,,10.0,F,Dundee,10,11  00,2005
395,Aberdeen,Scottish,Rangers,28-11-77,"5'11""",Gavin Rae,,11.0,M,Dundee,11,13 09,2005
396,Glasgow,Scottish,Rangers,12-11-80,"5'11""",Robert Malcolm,,12.0,D,S Form,12,12 02,2005
397,Trikala,Scottish,Rangers,23-07-79,"6'04""",Sotirios  Kyrgiakos,,14.0,D,Panathinaikos,14,13  12,2005
398,Irvine,Scottish,Rangers,18-08-83,"6'01""",Kris Boyd,,15.0,F,Kilmarnock,15,13 00,2005
399,Béziers,Scottish,Rangers,11-06-78,"6'00""",Julien Rodriguez,,16.0,D,Monaco,16,12 08,2005
400,Glasgow,Scottish,Rangers,02-12-83,"5'09""",Chris  Burke,,17.0,M,S Form,17,10  10,2005
401,Saint-Pol-sur-Mer,Scottish,Rangers,26-07-75,"6'02""",Jose Karl  Pierre-Fanfan,,18.0,D,Paris  St Germain,18,13 07,2005
402,Glasgow,Scottish,Rangers,30-11-84,6'01'',Alan  Hutton,,20.0,D,S Form,20,11  05,2005
403,Edinburgh,Scottish,Rangers,31-01-82,6'00'',Allan McGregor,,22.0,G,S Form,22,11  09,2005
404,Edinburgh,Scottish,Rangers,20-03-81,"5'10""",Ian Murray,,24.0,M,Hibernian,24,11 05,2005
405,Lemiers,Scottish,Rangers,25-08-70,"6'03""",Ronald Waterreus,,25.0,G,Manchester  C,25,13  03,2005
406,Horsholm,Scottish,Rangers,29-01-80,5'11'',Peter Lovenkrands,,26.0,F,AB Copenhagen,26,11  00,2005
407,Cannes,Scottish,Rangers,14-02-84,6'01'',Hamed  Namouchi,,31.0,M,Cannes,31,11  11,2005
408,Rutherglen,Scottish,Rangers,28-02-85,"6'02""",Brian  McLean,,32.0,D,S Form,32,12  03,2005
409,Toulouse,Scottish,Rangers,18-03-85,"6'00""",Marc  Kalenga,,33.0,M,Auxerre,33,12  11,2005
410,Bellshill,Scottish,Rangers,30-08-85,"5'10""",Steven  Smith,,34.0,D,S Form,34,10  13,2005
411,Lanark,Scottish,Rangers,15-10-85,"6'03""",Gary  MacKenzie,,37.0,D,S Form,37,13  00,2005
412,Dundee,Scottish,Rangers,10-12-85,"6'01""",Charlie  Adam,,38.0,M,S Form,38,13  00,2005
413,Rutherglen,Scottish,Rangers,25-03-86,"5'09""",Robert  Davidson,,39.0,F,S Form,39,11  09,2005
414,Glasgow,Scottish,Rangers,06-05-86,"5'08""",Graeme  Watson,,40.0,M,S Form,40,10  06,2005
415,Sunderland,Scottish,Rangers,02-07-86,"5'11""",Lee  Robinson,,41.0,G,S Form,41,12  00,2005
416,Glasgow,Scottish,Rangers,11-07-86,"5'06""",Derek  Carcary,,42.0,F,S Form,42,09  10,2005
417,Richmond  Hill,Scottish,Rangers,01-08-86,"6'03""",Rob  Giacomi,,43.0,G,Markham  Lightning,43,13  08,2005
418,Glasgow,Scottish,Rangers,18-08-86,"5'09""",Ross  McCormack,,44.0,F,S Form,44,11  10,2005
419,Kirkcaldy,Scottish,Rangers,20-08-86,"5'10""",Steven  Campbell,,45.0,D,S Form,45,10  08,2005
420,Greenock,Scottish,Rangers,26-03-87,"5'08""",John  Johnston,,46.0,F,S Form,46,10  08,2005
421,Irvine,Scottish,Rangers,08-05-87,"5'06""",Brian  Gilmour,,47.0,M,S Form,47,09  04,2005
422,Glasgow,Scottish,Rangers,26-05-87,"5'11""",Calum  Reidford,,48.0,G,S Form,48,12  04,2005
423,Irvine,Scottish,Rangers,11-07-87,"5'07""",Scott  Agnew,,49.0,F,S Form,49,09  09,2005
424,,Scottish,Rangers,11-08-87,,Dany  N'Guessan,,50.0,M,Auxerre,50,,2005
425,Rutherglen,Scottish,Rangers,07-01-88,"5'10""",Alan  Lowing,,51.0,D,S Form,51,10  09,2005
426,Irvine,Scottish,Rangers,20-01-88,"5'07""",Steven  Lennon,,52.0,M,S Form,52,09  07,2005
427,Glasgow,Scottish,Rangers,31-01-88,"5'10""",Jason  Crooks,,53.0,F,S Form,53,10  12,2005
428,Ascot,Scottish,Rangers,06-02-88,"5'08""",Sam  Woods,,54.0,M,S Form,54,09  12,2005
429,Aberdeen,Scottish,Rangers,13-03-88,"5'10""",Paul  Emslie,,55.0,M,S Form,55,10  10,2005
430,Irvine,Scottish,Rangers,06-06-88,"5'09""",Martin  Ure,,56.0,D,S Form,56,10  13,2005
431,Edinburgh,Scottish,Rangers,30-06-88,"6'00""",Craig  Frizzel,,57.0,F,S Form,57,10  11,2005
432,,Scottish,Rangers,16-10-88,,Jordan  McMillan,,58.0,D,S Form,58,,2005
433,,Scottish,Rangers,04-02-89,,Joe  Sagar,,59.0,G,S Form,59,,2005
434,,Scottish,Rangers,19-03-89,,William  McLachlan,,60.0,M,S Form,60,,2005
435,,Scottish,Rangers,01-04-89,,Scott  Hadden,,61.0,F,S Form,61,,2005
436,,Scottish,Rangers,13-04-89,,Ross  Harvey,,62.0,,S Form,62,,2005
437,,Scottish,Rangers,13-06-89,,Steven  Kinniburgh,,63.0,M,S Form,63,,2005
438,,Scottish,Rangers,15-07-89,,Scott  Gallacher,,64.0,F,S Form,64,,2005
439,,Scottish,Rangers,17-07-89,,Andrew  Shinnie,,65.0,D,S Form,65,,2005
440,Lagos,Scottish,Rangers,27-06-87,"6'00""",Moses  Ashikodi,,66.0,F,West Ham U,66,11  09,2005
0,Paisley,Scottish,Aberdeen,22-12-79,"6'04""",James Langfield,,1.0,G,Dunfermline Ath,1,13 00,2006
1,Bellshill,Scottish,Aberdeen,10-02-80,"5'10""",Michael Hart,,2.0,D,Livingston,2,11 06,2006
2,Dublin,Scottish,Aberdeen,24-09-81,"6'01""",Richie Byrne,,3.0,D,Dunfermline Ath,3,12  05,2006
3,Aberdeen,Scottish,Aberdeen,25-10-78,"5'11""",Russell Anderson,,4.0,D,Dyce Juniors,4,10 09,2006
4,Alexandria,Scottish,Aberdeen,03-12-85,6'01'',Zander Diamond,,5.0,D,None,5,11  00,2006
5,Stirling,Scottish,Aberdeen,15-02-79,"5'11""",Scott Severin,,6.0,M,Hearts,6,12 07,2006
6,Alexandria,Scottish,Aberdeen,20-11-80,"5'06""",Jamie Smith,,7.0,F,ADO Den Haag,7,10  12,2006
7,Dumfries,Scottish,Aberdeen,24-08-78,"5'08""",Barry Nicholson,,8.0,M,Dunfermline  Ath,8,11 03,2006
8,Amersham,Scottish,Aberdeen,06-12-80,"5'11""",Steve Lovell,,9.0,F,Dundee,9,11 08,2006
