,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
243,,Danish,Silkeborg,08-12-83,"6'02""",Jesper Nielsen,,25,D,Bjerringbro,25,12 11,2005
244,,Danish,Silkeborg,24-03-83,"6'00""",Hördur Sveinsson,,27,F,Keflavík,27,11 07,2005
245,,Danish,Silkeborg,04-05-87,"6'02""",Søren Ulrik Vestergaard,,29,F,Sorring,29,11 11,2005
246,,Danish,Silkeborg,23-04-84,"6'04""",Lasse Jørgensen,,30,G,Galten,30,13 05,2005
247,,Danish,SønderjyskE,15-08-80,"6'00""",Kim Drejs,,1,G,Fremad Amager,1,13 01,2005
248,Aalborg,Danish,SønderjyskE,10-09-83,"5'09""",Martin Pedersen,,2,D,Aalborg,2,10 06,2005
249,Bogense,Danish,SønderjyskE,12-01-79,"6'02""",Henrik Jørgensen,,3,D,Notts Co,3,12 10,2005
250,,Danish,SønderjyskE,05-07-84,"5'09""",Thomas Gormsen,,4,F,None,4,11 00,2005
251,Sønderborg,Danish,SønderjyskE,31-10-80,"5'10""",Martin Thomsen,,5,D,Sundeved,5,12 04,2005
252,,Danish,SønderjyskE,01-06-84,"5'11""",Johnny Thomsen,,6,M,Fredericia,6,11 07,2005
253,Herning,Danish,SønderjyskE,09-06-79,"6'00""",Thomas Rathe,,7,M,Herning Fremad,7,12 08,2005
254,,Danish,SønderjyskE,28-07-79,"5'10""",Henrik Hansen,,8,M,Esbjerg,8,11 03,2005
255,,Danish,SønderjyskE,14-12-82,"6'02""",Simon Azoulay Pedersen,,9,F,Esbjerg,9,12 08,2005
256,Aalborg,Danish,SønderjyskE,12-02-83,"5'09""",Jacob Sørensen,,10,M,Aalborg,10,11 07,2005
257,,Danish,SønderjyskE,23-11-81,"5'11""",Tomasz Mazurkiewicz,,11,M,Aarhus,11,11 05,2005
258,,Danish,SønderjyskE,07-07-78,"6'02""",Rasmus Johansen,,12,F,B1909,12,13 03,2005
259,,Danish,SønderjyskE,12-10-72,"6'00""",Jacob Gregersen,,13,D,Odense,13,11 11,2005
260,,Danish,SønderjyskE,15-11-84,"5'09""",Mads Beierholm,,14,M,Vejle,14,11 07,2005
261,Sønderborg,Danish,SønderjyskE,07-08-81,"6'01""",Jacob Stolberg,,15,D,Tønder,15,12 04,2005
262,Haderslev,Danish,SønderjyskE,20-10-73,"6'00""",Jesper Mortensen,,16,G,None,16,12 11,2005
263,Aalborg,Danish,SønderjyskE,19-07-72,"6'00""",Peter Sand,,17,M,Stabæk,17,12 00,2005
264,Esbjerg,Danish,SønderjyskE,09-03-73,"5'11""",Kenneth From,,18,D,Kolding,18,11 07,2005
265,Haderselv,Danish,SønderjyskE,18-11-78,"6'01""",Michael Christensen,,19,D,Kolding,19,12 00,2005
266,,Danish,SønderjyskE,22-08-82,"5'10""",Peter Nymann Mikkelsen,,20,M,B93,20,11 00,2005
267,,Danish,SønderjyskE,05-12-78,"6'01""",Dennis Danry,,21,D,Køge,21,11 05,2005
268,,Danish,SønderjyskE,01-06-86,"5'09""",Morten Kruuse,,22,M,Helsingborg,22,11 03,2005
269,Næstved,Danish,SønderjyskE,16-11-73,"5'11""",Michael Nonbo,,23,M,Viborg,23,12 06,2005
270,,Danish,SønderjyskE,16-05-87,"6'01""",Anders Thomsen,,24,F,Jels,24,12 11,2005
271,Gram,Danish,SønderjyskE,30-06-73,"6'02""",Henrik Ipsen,,25,G,Silkeborg,25,13 10,2005
272,,Danish,SønderjyskE,17-06-87,"6'00""",Elmedin Kosomovic,,26,M,SUB Sønderborg,26,12 11,2005
273,Medellín,Danish,SønderjyskE,15-01-88,"6'04""",John Jairo Mosquera,,27,F,Werder Bremen,27,12 13,2005
274,,Danish,Viborg,10-08-82,"6'02""",John Alvbåge,,1,G,IFK Göteborg,1,13 05,2005
275,Odense,Danish,Viborg,31-05-79,"6'00""",Jesper Andersen,,2,D,Aarhus,2,12 01,2005
276,Copenhagen,Danish,Viborg,17-04-72,"6'01""",Thomas Andie,,3,D,Lyngby,3,11 11,2005
277,,Danish,Viborg,22-06-83,"6'01""",Mikkel Rask,,4,D,Randers,4,11 00,2005
278,Aalborg,Danish,Viborg,15-09-75,"6'02""",Thomas Tengstedt,,5,D,Dundee U,5,13 01,2005
279,Hjørring,Danish,Viborg,11-09-81,"6'00""",Christopher Poulsen,,6,M,Silkeborg,6,12 11,2005
280,Vejle,Danish,Viborg,28-01-75,"5'06""",Alex Nørlund,,7,M,Aarhus,7,09 11,2005
281,,Danish,Viborg,20-01-84,"6'02""",Thomas Christensen,,8,D,AB København,8,13 08,2005
282,,Danish,Viborg,10-05-79,"6'01""",José Mota,,9,F,Randers,9,12 06,2005
283,Copenhagen,Danish,Viborg,08-06-77,"5'10""",Christian Magleby,,10,M,FC Midtjylland,10,11 09,2005
284,,Danish,Viborg,15-05-86,"6'00""",Paul Obiefule,,11,M,Iwuanyanwu National,11,12 00,2005
285,,Danish,Viborg,30-07-86,"6'04""",Kristian Kirk,,12,G,Hobro,12,12 11,2005
286,Faresø,Danish,Viborg,20-04-75,"5'11""",Jakob Glerup,,14,M,Aalborg Chang,14,11 05,2005
287,Kalundborg,Danish,Viborg,25-03-76,"6'01""",Thomas Frandsen,,15,M,FC Midtjylland,15,13 05,2005
288,Stockholm,Danish,Viborg,10-11-76,"6'00""",Martin Åslund,,16,M,Salernitana,16,13 05,2005
289,Innsbruck,Danish,Viborg,19-02-74,"5'10""",Christian Flindt Bjerg,,17,M,Odd,17,11 09,2005
290,Copenhagen,Danish,Viborg,01-12-76,"6'02""",David Rasmussen,,18,M,Hansa Rostock,18,12 04,2005
291,,Danish,Viborg,01-02-81,"6'03""",Jacob Olesen,,19,F,SønderjyskE,19,13 03,2005
292,Helsingør,Danish,Viborg,14-02-75,"6'02""",Stefan Bidstrup,,20,M,Aalborg,20,13 08,2005
293,Tønder,Danish,Viborg,03-11-81,"5'09""",Kenneth Fabricius,,21,F,Silkeborg,21,12 13,2005
294,,Danish,Viborg,22-05-73,"5'10""",Steffen Højer,,24,F,Aalborg,24,11 09,2005
295,,Danish,Viborg,15-08-74,"6'01""",Mikael Rosén,,25,D,Helsingborg,25,12 13,2005
296,,Danish,Viborg,24-11-85,"6'00""","Kingsley ""Mojo"" Onyenekwe",,29,D,JC Raiders,29,12 04,2005
0,Aalborg,Danish,Aalborg,06-08-77,"6'03""",Jimmy Nielsen,,1,G,Millwall,1,14 02,2006
1,Copenhagen,Danish,Aalborg,02-01-86,"6'01""",Michael Jakobsen,,2,D,PSV Eindhoven,2,12 08,2006
2,Aalborg,Danish,Aalborg,10-09-83,"5'09""",Martin Pedersen,,3,D,None,3,10 06,2006
3,Montclair,Danish,Aalborg,17-03-80,6'01'',Danny  Califf,,4,D,San  Jose Earthquakes,4,12  07,2006
4,,Danish,Aalborg,07-04-83,"6'01""",Jón  Rói Jacobsen,,5,D,Frem,5,11  07,2006
5,,Danish,Aalborg,18-04-80,"6'00""",Mattias  Lindström,,7,M,Helsingborg,7,12 01,2006
6,Trondheim,Danish,Aalborg,28-12-75,"5'08""",Fredrik Winsnes,,8,M,Rosenborg,8,11  07,2006
7,Svendborg,Danish,Aalborg,20-03-81,"6'04""",Thomas Augustinussen,,9,F,Aabybro,9,13 03,2006
8,Ljungby,Danish,Aalborg,30-06-80,6'01'',Rade Prica,,10,F,Hansa Rostock,10,12  08,2006
9,Hillerød,Danish,Aalborg,21-03-84,"5'10""",Jeppe  Curth,,14,F,Feyenoord,14,11  11,2006
10,Kwa Mashu,Danish,Aalborg,02-12-77,"5'10""",Siyabonga  Nomvethe,,15,F,Orlando  Pirates,15,11  07,2006
11,Hoje-Taastrup,Danish,Aalborg,25-01-74,"5'10""",Allan  Olesen,,16,D,St-Etienne,16,11 00,2006
12,,Danish,Aalborg,13-02-87,"5'09""",Mahmoud El-Hajj,,17,M,None,17,11  07,2006
13,Belo  Horizente,Danish,Aalborg,09-10-82,"5'10""",Cacá,,18,M,Atlético Mineiro,18,10  10,2006
14,Tórshavn,Danish,Aalborg,07-03-81,"5'11""",Súni  Olsen,,19,D,FC  Zwolle,19,12  04,2006
15,Copenhagen,Danish,Aalborg,19-03-84,"5'09""",Simon Bræmer,,20,F,Hjørring,20,12  11,2006
16,Aars,Danish,Aalborg,04-01-83,"6'00""",Kasper  Risgård,,21,M,FC Nordsjælland,21,11 11,2006
17,Skive,Danish,Aalborg,18-09-83,"5'10""",Rasmus  Würtz,,22,D,Skive,22,10 10,2006
18,,Danish,Aalborg,27-06-87,"5'11""",Thomas  Enevoldsen,,23,M,None,23,11  09,2006
19,,Danish,Aalborg,21-03-87,"6'02""",Jens-Kristian  Sørensen,,24,M,None,24,10  10,2006
20,,Danish,Aalborg,06-12-86,,Chrys,,25,F,Fluminense,25,,2006
21,,Danish,Aalborg,27-02-87,"6'00""",Darlan Pinto,,26,M,,26,11 09,2006
22,,Danish,Aalborg,28-04-87,"5'08""",Patrick  Kristensen,,27,F,None,27,10  10,2006
23,Viborg,Danish,Aalborg,12-07-79,"6'03""",Casper  Jacobsen,,28,G,Hobro,28,14  05,2006
24,,Danish,Aalborg,10-05-79,"6'01""",José Mota,,29,F,Viborg,29,12 06,2006
25,Aalborg,Danish,Aalborg,11-09-87,"6'02""",Kenneth Stenild Nielsen,,30,G,None,30,12 04,2006
26,,Danish,Aalborg,08-01-88,,Lasse Nielsen,,31,D,Nästved,31,,2006
27,,Danish,Aalborg,29-08-89,,Ronnie Schwartz,,32,F,None,32,,2006
28,Thisted,Danish,Aalborg,02-08-84,"5'10""",Thomas Kortegaard,,36,D,FC Nordsjælland,36,11 00,2006
29,Kristiansund,Danish,Brøndby,06-01-75,"6'02""",Trond Andersen,,2,D,Aalborg,2,11 11,2006
30,Copenhagen,Danish,Brøndby,06-01-74,5'11'',Thomas Rytter,,3,D,Wolfsburg,3,11  09,2006
31,Aarhus,Danish,Brøndby,15-10-73,"6'03""",Per Nielsen,,4,D,None,4,13 08,2006
32,Manchester,Danish,Brøndby,29-01-86,"6'01""",Mark  Howard,,5,D,Manchester  U,5,12  08,2006
33,Kristianstad,Danish,Brøndby,23-10-75,5'10'',Marcus Lantz,,6,M,Hansa Rostock,6,11  00,2006
34,Hvidovre,Danish,Brøndby,19-11-85,"5'11""",Kasper Lorentzen,,7,F,Rosenhøj,7,11 09,2006
35,Køge,Danish,Brøndby,29-07-74,"5'10""",Kim Daugaard,,8,M,Herfølge,8,11 07,2006
36,Rødovre,Danish,Brøndby,05-05-80,"5'10""",Martin Retov,,9,M,Køge,9,12 13,2006
37,Gustavsd,Danish,Brøndby,04-09-80,"5'10""",Martin Ericsson,,10,M,Aalborg,10,12 00,2006
38,Rymogaard,Danish,Brøndby,10-02-79,"6'00""",Mads  Jørgensen,,11,M,Stabæk,11,10  10,2006
39,Cape Town,Danish,Brøndby,27-01-82,"5'09""",Giovanni Rector,,12,F,Ajax  Cape Town,12,11  07,2006
40,,Danish,Brøndby,02-05-79,"5'11""",Joseph Elanga,,14,M,Malmö,14,11 07,2006
41,,Danish,Brøndby,16-01-72,"6'01""",Ruben Bagger,,15,F,Roskilde,15,14 02,2006
42,Copenhagen,Danish,Brøndby,26-11-81,"6'03""",Stephan  Andersen,,16,G,Charlton Ath,16,13  00,2006
43,Copenhagen,Danish,Brøndby,31-01-85,"6'01""",Morten  D Rasmussen,,17,F,Aarhus,17,12 01,2006
44,Avedøre,Danish,Brøndby,18-03-85,"6'00""",Henrik Kildentoft,,18,D,Rosenhøj,18,12 00,2006
45,Port-de-Paix,Danish,Brøndby,19-09-81,"6'01""",Jean  Philippe Peguero,,19,F,New York  Red Bulls,19,13  03,2006
46,Braband,Danish,Brøndby,17-01-79,"6'00""",Asbjørn Sennels,,20,D,Viborg,20,12 00,2006
47,Frederiksberg,Danish,Brøndby,16-04-77,6'00'',Thomas  Rasmussen,,21,M,Hansa Rostock,21,11  07,2006
48,,Danish,Brøndby,26-03-85,"6'01""",Morten  Rasmussen,,22,D,Glostrup,22,12  01,2006
49,Copenhagen,Danish,Brøndby,21-03-87,"5'09""",Martin  Spelmann,,23,D,Rosenhøj,23,11  00,2006
50,Copenhagen,Danish,Brøndby,03-02-82,6'04'',Mikkel Bischoff,,24,D,Coventry C,24,13  05,2006
51,Rødovre,Danish,Brøndby,19-02-88,"5'09""",Mike Jensen,,26,M,None,26,11  11,2006
52,Brønshøj,Danish,Brøndby,15-01-86,"5'09""",Marc Olsen,,27,M,None,27,10 01,2006
53,Mufulira,Danish,Brøndby,31-08-82,"5'10""",Christopher Katongo,,28,F,Jomo Cosmos,28,10 12,2006
54,,Danish,Brøndby,08-01-86,"6'02""",Michael  Tørnæs,,30,G,None,30,12  06,2006
55,Brisbane,Danish,Brøndby,26-02-88,"5'09""",David  Williams,,31,F,Queensland  Roar,31,11  00,2006
56,Frederiksberg,Danish,Brøndby,07-11-67,"6'05""",Morten Cramer,,40,G,Herfølge,40,15 02,2006
57,,Danish,Brøndby,23-10-88,"6'01""",Nicolaj Agger,,41,F,,41,12 04,2006
58,SeaTac,Danish,Esbjerg,12-05-85,"6'04""",Tally Hall,,1,G,LA Galaxy,1,14 09,2006
59,Jyllinge,Danish,Esbjerg,23-02-83,"5'09""",Frank Hansen,,2,D,Ølstykke,2,11 00,2006
60,Vlissingen,Danish,Esbjerg,22-10-76,"6'02""",Fernando Derveld,,3,D,SC  Heerenveen,3,13 00,2006
61,Ogre,Danish,Esbjerg,21-01-76,"6'04""",Igor Stepanovs,,4,D,Jurmala,4,13 05,2006
62,,Danish,Esbjerg,01-01-70,"5'10""",Anders  Nøhr,,5,M,Horsens,5,11 07,2006
63,Tårnby,Danish,Esbjerg,19-04-85,"5'09""",Niki Zimling,,6,M,Brøndby,6,12 01,2006
64,,Danish,Esbjerg,24-03-79,"5'10""",Jonas Bjurström,,7,M,Trelleborg,7,12 01,2006
65,,Danish,Esbjerg,26-06-79,"6'02""",Njodu  Demba-Nyrén,,9,F,Panathinaikos,9,12  08,2006
66,,Danish,Esbjerg,22-10-88,"5'07""",Thiago,,10,M,EC Bahia,10,09 13,2006
67,Skovshoved,Danish,Esbjerg,25-05-82,"6'00""",Jesper  Bech,,11,F,Malmö,11,11  00,2006
68,,Danish,Esbjerg,14-12-82,"6'02""",Simon Azoulay Pedersen,,12,F,AB  København,12,12 08,2006
69,Fangel,Danish,Esbjerg,20-03-85,"5'11""",Martin  Vingård,,14,M,B1913  Odense,14,11  00,2006
70,,Danish,Esbjerg,23-12-77,"5'09""",Andreas Klarström,,15,M,Elfsborg,15,11 00,2006
71,Aalborg,Danish,Esbjerg,03-12-75,"6'01""",Lars Winde,,16,G,Aalborg,16,11 07,2006
72,,Danish,Esbjerg,17-06-79,"6'02""",Lars Christian Nielsen,,17,D,Saedding-Guldager,17,12 08,2006
73,Varde,Danish,Esbjerg,06-04-85,"5'10""",Morten Friis Jensen,,18,M,Varde,18,11 11,2006
74,,Danish,Esbjerg,09-05-84,"6'00""",Jesper  Jørgensen,,19,M,Varde,19,11 05,2006
75,Janderup,Danish,Esbjerg,09-05-84,"6'01""",Kristian Flittie Onstad,,20,D,Lyn,20,12  13,2006
76,Esbjerg,Danish,Esbjerg,11-08-80,"5'09""",Jerry Lucena,,21,M,None,21,10 10,2006
77,,Danish,Esbjerg,11-01-86,"5'10""",Jesper Lange,,22,F,Odense,22,10 10,2006
78,,Danish,Esbjerg,04-06-84,"6'02""",Jesper Grønborg,,23,D,Kvaglund,23,11  11,2006
79,,Danish,Esbjerg,09-11-83,"6'03""",Nikolaj  Høgh,,24,D,Næsbjerg RUI,24,12 13,2006
80,Beaumont-sur-Oise,Danish,Esbjerg,18-09-79,"6'00""",Mickaël Murcy,,25,F,La Louvière,25,11 11,2006
81,,Danish,Esbjerg,15-08-87,"6'01""",Mikkel  Vendelbo,,26,M,None,26,12  13,2006
82,,Danish,Esbjerg,07-04-87,"6'00""",Søren  Rieks,,31,M,None,31,11  09,2006
83,,Danish,Esbjerg,25-10-85,"6'02""",Jonas Jensen,,40,G,Silkeborg,40,13 08,2006
84,Horsens,Danish,Horsens,01-08-76,"5'11""",Søren Jochumsen,,1,G,Torsted,1,12 06,2006
85,,Danish,Horsens,24-08-77,"6'02""",Per Gade,,2,D,FC Nordsjælland,2,13 12,2006
86,,Danish,Horsens,16-10-81,"6'01""",Martin Halle,,3,D,Aarhus  Fremad,3,12 13,2006
87,Aarhus,Danish,Horsens,20-07-73,"6'03""",Mads Rieper,,4,D,Aarhus,4,12 13,2006
88,,Danish,Horsens,17-09-79,"6'03""",Steffen Algreen,,5,D,Hedensted,5,13  08,2006
89,,Danish,Horsens,04-07-75,"6'00""",Lars  Jensen,,6,D,Jahn  Regensburg,6,11  07,2006
90,,Danish,Horsens,19-10-79,"5'11""",Magne Sturød,,7,F,Odense,7,11  09,2006
91,Herlufsholm,Danish,Horsens,28-07-79,"5'10""",Henrik Hansen,,8,M,SønderjyskE,8,11 03,2006
92,,Danish,Horsens,01-04-84,"5'08""",Gilberto  Macena,,9,F,Holbæk,9,11  07,2006
93,,Danish,Horsens,20-01-78,"5'09""",Allan Søgaard,,10,M,Middelfart,10,11 09,2006
94,,Danish,Horsens,14-06-80,"6'02""",Niels Lodberg,,11,F,FC Nordsjælland,11,12 00,2006
95,Esbjerg,Danish,Horsens,28-02-83,"5'07""",Martin Heinze,,12,M,Esbjerg,12,10 12,2006
96,,Danish,Horsens,01-01-70,"6'02""",Søren Friis,,14,M,Stensballe,14,12  08,2006
97,,Danish,Horsens,20-12-82,"5'10""",Kasper Klausen,,15,M,Skjold,15,11 07,2006
98,,Danish,Horsens,20-12-82,"5'11""",Kenneth  Sørensen,,16,M,Holbæk,16,10  08,2006
99,,Danish,Horsens,24-01-80,"6'01""",Claude  Ngon a Djam,,17,F,Skonto  Riga,17,12  00,2006
100,,Danish,Horsens,02-03-83,"5'11""",Miki Rasmussen,,18,F,None,18,12  04,2006
101,,Danish,Horsens,26-04-82,"6'00""",Steffen Ernemann,,19,M,Aarhus,19,12 01,2006
102,Hvidovre,Danish,Horsens,14-06-78,"6'01""",Rasmus Marvits,,20,D,Køge,20,11 05,2006
103,,Danish,Horsens,20-03-75,"6'02""",Henrik Bundgaard,,21,G,Aarhus,21,12 13,2006
104,,Danish,Horsens,15-01-86,"5'09""",Rune Graugaard,,22,M,Hatting/Torsted,22,11  03,2006
105,Banka  Batang,Danish,Horsens,25-03-82,"5'09""",Joel  Tchami,,23,F,Hapoel  Kfar-Saba,23,11  00,2006
106,Montreal,Danish,Horsens,27-07-82,"6'00""",Ali  Gerba,,24,F,IFK Göteborg,24,14  05,2006
107,,Danish,Horsens,03-08-84,"5'11""",Yasin  Avci,,25,M,Frem,25,12  00,2006
108,Accra,Danish,Horsens,12-03-74,5'11'',Charles  Akonnor,,26,M,Unterhaching,26,10  12,2006
109,,Danish,Horsens,04-10-87,"5'11""",Rawez Lawan,,27,F,Malmö,27,11  11,2006
110,,Danish,Horsens,28-07-88,"6'00""",Casper  Johansen,,28,F,None,28,11 09,2006
111,,Danish,Horsens,11-05-88,"5'10""",Janus  Drachmann,,29,M,Grenaa,29,10 10,2006
112,,Danish,Horsens,21-01-88,,René Christensen,,30,D,Grenaa,30,,2006
113,,Danish,Horsens,02-05-86,"5'11""",Lasse  Borg,,31,G,Aarhus,31,12 01,2006
114,,Danish,Horsens,15-01-85,"6'01""",Kenneth  Emil Petersen,,32,D,Herfølge,32,12  11,2006
115,Roskilde,Danish,FC København,24-04-78,"6'04""",Jesper Christiansen,,1,G,Viborg,1,13 12,2006
116,Odense,Danish,FC København,20-09-79,5'11'',Lars Jacobsen,,2,D,Hamburg,2,11  11,2006
117,Copenhagen,Danish,FC København,17-08-74,"6'00""",Niclas Jensen,,3,D,Fulham,3,12 00,2006
118,Copenhagen,Danish,FC København,08-04-81,"6'00""",Hjalte Bo Norregaard,,4,M,SC  Heerenveen,4,12 00,2006
119,Houston,Danish,FC København,20-06-81,"6'05""",Brede Paulsen Hangeland,,5,D,Viking,5,13  05,2006
120,Marseille,Danish,FC København,24-04-79,"5'10""",Tobias Linderoth,,6,M,Everton,6,11 08,2006
121,,Danish,FC København,20-08-84,"5'11""",Ailton Almeida,,7,F,Örgryte IS,7,11 09,2006
122,Aalborg,Danish,FC København,07-07-81,"6'00""",Michael Silberbauer,,8,M,Aalborg,8,11 11,2006
123,Borås,Danish,FC København,21-03-79,"5'11""",Fredrik Berglund,,9,F,Esbjerg,9,12 08,2006
124,Nuuk,Danish,FC København,12-08-77,"6'01""",Jesper Grønkjær,,10,M,Stuttgart,10,13 03,2006
125,Gothenburg,Danish,FC København,05-07-73,5'11'',Marcus Allbäck,,11,F,Hansa  Rostock,11,12  02,2006
126,North York,Danish,FC København,08-02-83,"6'02""",Atiba Hutchinson,,13,M,Helsingborg,13,11 00,2006
127,,Danish,FC København,04-03-78,"6'02""",Michael Gravgaard,,14,D,Viborg,14,13 12,2006
128,Århus,Danish,FC København,24-03-81,"6'02""",Dan Thomassen,,16,D,Padova,16,12 04,2006
129,,Danish,FC København,24-10-85,"5'11""",Oscar Wendt,,17,M,IFK  Göteborg,17,12 06,2006
130,,Danish,FC København,04-09-84,"6'00""",Thomas  Villadsen,,21,G,Kjøbenhavns BK,21,13  01,2006
131,Odder,Danish,FC København,24-02-85,"6'00""",William Kvist,,23,M,Kjøbenhavns BK,23,12 04,2006
132,,Danish,FC København,03-06-85,"6'00""",Jeppe  Brandup,,24,M,Kjøbenhavns BK,24,12  04,2006
133,Copenhagen,Danish,FC København,07-04-87,"6'01""",Nikolaj  Hansen,,26,D,Kjøbenhavns BK,26,11 09,2006
134,Roskilde,Danish,FC København,17-01-87,"5'09""",Lasse Qvist,,29,F,PSV Eindhoven,29,11 00,2006
135,Copenhagen,Danish,FC København,14-03-71,"6'03""",Benny Gall,,31,G,Esbjerg,31,14 07,2006
136,Brisbane,Danish,FC København,01-06-84,"6'01""",Nathan Coe,,40,G,PSV Eindhoven,40,13 01,2006
137,,Danish,FC Midtjylland,01-06-76,"6'01""",Anders Rasmussen,,1,G,Horsens,1,12 08,2006
138,Copenhagen,Danish,FC Midtjylland,05-06-87,"6'02""",Magnus  Troest,,2,D,Herning  KFUM,2,13  03,2006
139,,Danish,FC Midtjylland,06-04-82,"6'02""",Kolja Afriyie,,3,D,Esbjerg,3,13 03,2006
140,,Danish,FC Midtjylland,26-03-89,"6'02""",Simon Kjaer,,4,D,Horsens,4,12 13,2006
141,,Danish,FC Midtjylland,26-01-89,"6'00""",Jesper Juelsgaard,,6,D,Spjald,6,12 04,2006
142,Odense,Danish,FC Midtjylland,11-03-75,"5'11""",Claus Madsen,,7,M,Odense,7,11 07,2006
143,Århus,Danish,FC Midtjylland,12-03-77,"6'00""",Thomas  Røll Larsen,,8,M,FC København,8,12 08,2006
144,Tiraspol,Danish,FC Midtjylland,23-01-81,"6'02""",Serghei Dadu,,9,F,CSKA Moscow,9,13 03,2006
145,Sønderborg,Danish,FC Midtjylland,07-10-84,"6'00""",Simon  Poulsen,,11,M,Haderslev,11,12  00,2006
146,Hillerød,Danish,FC Midtjylland,26-06-80,"6'00""",Jesper Mikkelsen,,12,M,Ikast,12,11 11,2006
147,,Danish,FC Midtjylland,12-05-88,"5'09""",Ayinde Jamiu Lawal,,13,M,FC Ebedei,13,10 08,2006
148,Frýdek-Místek,Danish,FC Midtjylland,31-01-77,"6'03""",Martin Raka,,16,G,Baník Ostrava,16,13 05,2006
149,,Danish,FC Midtjylland,05-05-85,"5'07""",Kwado Poku,,17,F,FC Maamobi,17,10 03,2006
150,Holstebro,Danish,FC Midtjylland,21-10-76,"5'11""",Klaus  Kærgård,,18,F,Viborg,18,12 11,2006
151,Brande,Danish,FC Midtjylland,11-06-86,"6'00""",Leon Jessen,,19,M,Ikast,19,11 05,2006
152,,Danish,FC Midtjylland,09-11-83,"5'09""",Christian  Olsen,,20,F,Middelfart,20,11  05,2006
153,,Danish,FC Midtjylland,11-06-85,"6'01""",Danny  Olsen,,21,F,FC Nordsjælland,21,11  07,2006
154,,Danish,FC Midtjylland,12-04-86,"6'01""",Rasmus  Grønberg Hansen,,22,D,Randers,22,12  06,2006
155,Agger,Danish,FC Midtjylland,10-03-73,"6'02""",Frank Kristensen,,23,F,Ikast,23,13 03,2006
156,Skovlunde,Danish,FC Midtjylland,24-05-81,"6'02""",Dennis  Sørensen,,24,M,FC Nordsjælland,24,13 03,2006
157,Ringkøbing,Danish,FC Midtjylland,03-04-86,"6'00""",Lasse Heinze,,25,G,Ikast,25,12 04,2006
158,,Danish,FC Midtjylland,18-01-85,"6'00""",Ajilore Oluwafemi,,26,M,FC Maamobi,26,11 07,2006
159,,Danish,FC Midtjylland,06-05-88,"5'08""",Adigun  Salami Taofeek,,27,F,FC  Ebedei,27,10  03,2006
160,,Danish,FC Midtjylland,03-07-88,"6'03""",Winston  Reid,,29,D,SUB  Sønderborg,29,13  10,2006
161,,Danish,FC Midtjylland,02-12-88,"5'09""",Baba Collins,,30,F,FC  Ebedei,30,11 11,2006
162,Randers,Danish,FC Midtjylland,05-03-81,"5'10""",Ulrik Lindkvist,,31,D,Ikast,31,11 07,2006
163,Herning,Danish,FC Midtjylland,20-10-82,"6'00""",Kristian Bak Nielsen,,32,D,Ikast,32,12 08,2006
164,,Danish,FC Midtjylland,10-12-83,"6'02""",Martin  Jungbloot,,33,F,Ikast,33,12  00,2006
165,,Danish,FC Midtjylland,10-02-88,"6'03""",Christian  Sivebæk,,34,D,Vejle,34,13  12,2006
166,,Danish,FC Midtjylland,06-09-88,"6'00""",Jesper Weinkouff,,37,G,Hjørring,37,12 08,2006
167,,Danish,FC Nordsjælland,16-07-79,"6'01""",Kim Christensen,,1,G,Nykobing,1,12 13,2006
168,Copenhagen,Danish,FC Nordsjælland,19-05-81,"5'11""",Michael  Ribers,,2,D,Skjold,2,12  11,2006
169,Copenhagen,Danish,FC Nordsjælland,15-01-83,"5'10""",Anders Alding,,4,M,AB  København,4,12 01,2006
170,,Danish,FC Nordsjælland,15-04-82,"6'02""",Johnny Lundberg,,5,D,Landskrona  BoIS,5,13 08,2006
171,Copenhagen,Danish,FC Nordsjælland,25-03-79,"5'09""",Morten Karlsen,,6,M,FC Zwolle,6,10 12,2006
172,Lemvig,Danish,FC Nordsjælland,19-04-77,"5'11""",Søren Krogh,,7,M,Frem,7,11 11,2006
173,Copenhagen,Danish,FC Nordsjælland,20-05-82,"6'00""",Allan Olesen,,8,D,Brøndby,8,12 01,2006
174,Torup,Danish,FC Nordsjælland,08-06-83,"5'10""",Morten  Nordstrand,,11,F,Lyngby,11,11  00,2006
175,Modesto,Danish,FC Nordsjælland,13-08-84,"5'11""",Heath Pearce,,12,D,Univ  of Portland,12,12  06,2006
176,,Danish,FC Nordsjælland,01-08-85,"6'01""",Kris Stadsgaard,,13,D,AB  København,13,12 04,2006
177,,Danish,FC Nordsjælland,04-03-73,"5'11""",Thomas Andreasen,,14,M,Stavnsholt,14,12 00,2006
178,Tetovë,Danish,FC Nordsjælland,07-09-85,"5'11""",Bajram  Fetai,,15,F,Silkeborg,15,11  05,2006
179,,Danish,FC Nordsjælland,17-04-83,"6'02""",Tommy Kristensen,,16,M,Lygnby,16,12 04,2006
180,Nysted,Danish,FC Nordsjælland,29-08-86,"5'09""",Søren  Christensen,,17,M,Lolland  Falster Alliancen,17,11  03,2006
181,,Danish,FC Nordsjælland,11-06-85,"6'01""",Kenni  Olsen,,18,M,AB  København,18,11  11,2006
182,Frederiksberg,Danish,FC Nordsjælland,31-07-87,"6'01""",Anders  Qvist,,19,D,B93,19,12  13,2006
183,,Danish,FC Nordsjælland,15-11-85,"6'02""",Stephan  Petersen,,20,M,Køge,20,12  06,2006
